7.5000000E-01 0.0000000E+00 4.6781097E-01 9.9400000E-02 0.0000000E+00
7.0000000E-01 0.0000000E+00 3.7630330E-01 4.3250443E-02 0.0000000E+00
6.5000000E-01 0.0000000E+00 2.9452906E-01 3.1188537E-02 0.0000000E+00
6.0000000E-01 0.0000000E+00 2.2148656E-01 2.9574112E-02 0.0000000E+00
5.5000000E-01 0.0000000E+00 1.5618909E-01 3.1187928E-02 0.0000000E+00
5.0000000E-01 0.0000000E+00 9.7768275E-02 2.7300000E-02 0.0000000E+00
4.5000000E-01 0.0000000E+00 4.5515759E-02 3.1100000E-02 0.0000000E+00
4.0000000E-01 0.0000000E+00 -1.0945897E-03 3.8400000E-02 0.0000000E+00
