PdfType: error
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00
1.30000E+00 1.50159E+00 1.75516E+00 2.07810E+00 2.49495E+00 3.04086E+00 3.76715E+00 4.50000E+00 4.75000E+00 6.23113E+00 8.37423E+00 1.15549E+01 1.64076E+01 2.40380E+01 3.64361E+01 5.73145E+01 9.38707E+01 1.60654E+02 2.88438E+02 5.45587E+02 1.09231E+03 2.32646E+03 5.30043E+03 1.29956E+04 3.45140E+04 1.00000E+05
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000E+00 0.00000E+00 4.01502E-01 1.00374E+00 1.00377E+00 1.00377E+00 1.00451E+00 4.01502E-01 0.00000E+00 0.00000E+00 1.59732E-02
0.00000E+00 4.11651E-02 4.38205E-01 1.03374E+00 1.03378E+00 1.03379E+00 1.03458E+00 4.38205E-01 4.11651E-02 0.00000E+00 1.40970E+00
0.00000E+00 1.16204E-01 5.08952E-01 1.09805E+00 1.09810E+00 1.09810E+00 1.09896E+00 5.08952E-01 1.16204E-01 0.00000E+00 3.77967E+00
0.00000E+00 2.30752E-01 6.19356E-01 1.20223E+00 1.20229E+00 1.20230E+00 1.20321E+00 6.19356E-01 2.30752E-01 0.00000E+00 7.37409E+00
0.00000E+00 3.91124E-01 7.75710E-01 1.35255E+00 1.35262E+00 1.35263E+00 1.35361E+00 7.75710E-01 3.91124E-01 0.00000E+00 1.24564E+01
0.00000E+00 6.07004E-01 9.87686E-01 1.55866E+00 1.55874E+00 1.55876E+00 1.55980E+00 9.87686E-01 6.07004E-01 0.00000E+00 1.93987E+01
0.00000E+00 8.85965E-01 1.26284E+00 1.82811E+00 1.82819E+00 1.82822E+00 1.82932E+00 1.26284E+00 8.85965E-01 0.00000E+00 2.84955E+01
0.00000E+00 1.14623E+00 1.52021E+00 2.08114E+00 2.08123E+00 2.08127E+00 2.08242E+00 1.52021E+00 1.14623E+00 0.00000E+00 3.70628E+01
8.19154E-02 1.22642E+00 1.59958E+00 2.15926E+00 2.15936E+00 2.15940E+00 2.16057E+00 1.59958E+00 1.22642E+00 8.19154E-02 3.99043E+01
5.48157E-01 1.68453E+00 2.05378E+00 2.60758E+00 2.60769E+00 2.60774E+00 2.60898E+00 2.05378E+00 1.68453E+00 5.48157E-01 5.45803E+01
1.12890E+00 2.25719E+00 2.62257E+00 3.17058E+00 3.17069E+00 3.17076E+00 3.17208E+00 2.62257E+00 2.25719E+00 1.12890E+00 7.26719E+01
1.83102E+00 2.95126E+00 3.31282E+00 3.85509E+00 3.85522E+00 3.85531E+00 3.85670E+00 3.31282E+00 2.95126E+00 1.83102E+00 9.47184E+01
2.67052E+00 3.78272E+00 4.14050E+00 4.67709E+00 4.67724E+00 4.67735E+00 4.67882E+00 4.14050E+00 3.78272E+00 2.67052E+00 1.21190E+02
3.66756E+00 4.77174E+00 5.12578E+00 5.65675E+00 5.65691E+00 5.65704E+00 5.65860E+00 5.12578E+00 4.77174E+00 3.66756E+00 1.52642E+02
4.84077E+00 5.93694E+00 6.28728E+00 6.81268E+00 6.81285E+00 6.81301E+00 6.81465E+00 6.28728E+00 5.93694E+00 4.84077E+00 1.89539E+02
