PdfType: error
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00
1.30000E+00 1.50159E+00 1.75516E+00 2.07810E+00 2.49495E+00 3.04086E+00 3.76715E+00 4.50000E+00 4.75000E+00 6.23113E+00 8.37423E+00 1.15549E+01 1.64076E+01 2.40380E+01 3.64361E+01 5.73145E+01 9.38707E+01 1.60654E+02 2.88438E+02 5.45587E+02 1.09231E+03 2.32646E+03 5.30043E+03 1.29956E+04 3.45140E+04 1.00000E+05
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000E+00 0.00000E+00 3.98350E-01 9.95860E-01 9.95892E-01 9.95894E-01 9.96665E-01 3.98350E-01 0.00000E+00 0.00000E+00 1.73895E-02
0.00000E+00 4.12934E-02 4.35253E-01 1.02617E+00 1.02621E+00 1.02621E+00 1.02704E+00 4.35253E-01 4.12934E-02 0.00000E+00 1.41260E+00
0.00000E+00 1.16324E-01 5.06061E-01 1.09064E+00 1.09069E+00 1.09069E+00 1.09158E+00 5.06061E-01 1.16324E-01 0.00000E+00 3.78049E+00
0.00000E+00 2.30711E-01 6.16368E-01 1.19482E+00 1.19488E+00 1.19489E+00 1.19584E+00 6.16368E-01 2.30711E-01 0.00000E+00 7.36828E+00
0.00000E+00 3.90746E-01 7.72449E-01 1.34496E+00 1.34503E+00 1.34505E+00 1.34606E+00 7.72449E-01 3.90746E-01 0.00000E+00 1.24383E+01
0.00000E+00 6.06082E-01 9.83942E-01 1.55069E+00 1.55076E+00 1.55079E+00 1.55186E+00 9.83942E-01 6.06082E-01 0.00000E+00 1.93616E+01
0.00000E+00 8.84271E-01 1.25839E+00 1.81951E+00 1.81959E+00 1.81963E+00 1.82077E+00 1.25839E+00 8.84271E-01 0.00000E+00 2.84315E+01
1.55431E-15 1.14378E+00 1.51505E+00 2.07190E+00 2.07199E+00 2.07204E+00 2.07322E+00 1.51505E+00 1.14378E+00 1.55431E-15 3.69727E+01
8.16788E-02 1.22374E+00 1.59419E+00 2.14981E+00 2.14991E+00 2.14996E+00 2.15116E+00 1.59419E+00 1.22374E+00 8.16788E-02 3.98053E+01
5.46553E-01 1.68046E+00 2.04707E+00 2.59690E+00 2.59701E+00 2.59707E+00 2.59835E+00 2.04707E+00 1.68046E+00 5.46553E-01 5.44351E+01
1.12555E+00 2.25136E+00 2.61416E+00 3.15829E+00 3.15841E+00 3.15849E+00 3.15984E+00 2.61416E+00 2.25136E+00 1.12555E+00 7.24692E+01
1.82554E+00 2.94327E+00 3.30232E+00 3.84080E+00 3.84092E+00 3.84102E+00 3.84245E+00 3.30232E+00 2.94327E+00 1.82554E+00 9.44456E+01
2.66246E+00 3.77215E+00 4.12747E+00 4.66036E+00 4.66050E+00 4.66062E+00 4.66213E+00 4.12747E+00 3.77215E+00 2.66246E+00 1.20834E+02
3.65645E+00 4.75810E+00 5.10974E+00 5.63710E+00 5.63725E+00 5.63740E+00 5.63899E+00 5.10974E+00 4.75810E+00 3.65645E+00 1.52188E+02
4.82609E+00 5.91972E+00 6.26771E+00 6.78958E+00 6.78975E+00 6.78992E+00 6.79161E+00 6.26771E+00 5.91972E+00 4.82609E+00 1.88972E+02
6.18958E+00 7.27520E+00 7.61958E+00 8.13601E+00 8.13620E+00 8.13640E+00 8.13817E+00 7.61958E+00 7.27520E+00 6.18958E+00 2.31600E+02
7.76764E+00 8.84524E+00 9.18603E+00 9.69708E+00 9.69728E+00 9.69751E+00 9.69938E+00 9.18603E+00 8.84524E+00 7.76764E+00 2.80519E+02
9.58178E+00 1.06514E+01 1.09886E+01 1.14943E+01 1.14945E+01 1.14948E+01 1.14968E+01 1.09886E+01 1.06514E+01 9.58178E+00 3.36156E+02
1.16542E+01 1.27158E+01 1.30495E+01 1.35499E+01 1.35502E+01 1.35505E+01 1.35525E+01 1.30495E+01 1.27158E+01 1.16542E+01 3.98913E+02
1.40076E+01 1.50612E+01 1.53914E+01 1.58866E+01 1.58868E+01 1.58872E+01 1.58894E+01 1.53914E+01 1.50612E+01 1.40076E+01 4.69155E+02
1.66651E+01 1.77106E+01 1.80373E+01 1.85273E+01 1.85276E+01 1.85280E+01 1.85302E+01 1.80373E+01 1.77106E+01 1.66651E+01 5.47208E+02
1.96495E+01 2.06870E+01 2.10104E+01 2.14951E+01 2.14954E+01 2.14959E+01 2.14983E+01 2.10104E+01 2.06870E+01 1.96495E+01 6.33354E+02
2.29841E+01 2.40135E+01 2.43334E+01 2.48130E+01 2.48134E+01 2.48139E+01 2.48164E+01 2.43334E+01 2.40135E+01 2.29841E+01 7.27823E+02
