   21    4  0.0333   2.500   4.3730e-02   4.3208e-02   2.8321e-02   2.8050e-02
   21    5  0.0475   2.500   2.8780e-02   4.2601e-02   5.8016e-03   8.5890e-04
   21    6  0.0647   2.500   1.6949e-03   4.0307e-02   1.2603e-02   1.1584e-02
   21    7  0.0870   2.500  -6.2378e-02   3.9993e-02   3.0703e-02   3.0246e-02
   21    8  0.1180   2.500  -6.2051e-02   3.7215e-02   2.3517e-02   2.2943e-02
   21    9  0.1659   2.500  -4.3181e-02   4.0218e-02   1.6781e-02   1.5828e-02
   21   10  0.2395   2.500   4.4588e-02   4.9631e-02   1.1707e-02   8.6032e-03
