   11    4  0.0333   2.500  -3.3754e-02   4.1721e-02   6.6548e-03   2.9305e-03
   11    5  0.0475   2.500  -8.6214e-02   4.0375e-02   1.5070e-02   1.4282e-02
   11    6  0.0647   2.500   2.2410e-03   3.6738e-02   6.8202e-03   5.8946e-03
   11    7  0.0870   2.500  -2.6672e-02   3.6964e-02   7.3310e-03   6.5468e-03
   11    8  0.1180   2.500   5.7684e-02   3.3513e-02   1.7323e-02   1.6931e-02
   11    9  0.1659   2.500  -8.2798e-02   3.9560e-02   6.4076e-03   4.7298e-03
   11   10  0.2395   2.500   2.3713e-02   4.3932e-02   7.7093e-03   1.6930e-03
