    .139300E-02    .133435E-01   -.186660E-01
    .140300E-02    .134411E-01   -.187836E-01
    .141300E-02    .135404E-01   -.189015E-01
    .142200E-02    .136385E-01   -.190199E-01
    .143200E-02    .137384E-01   -.191401E-01
    .144200E-02    .138401E-01   -.192606E-01
    .145200E-02    .139407E-01   -.193815E-01
    .146200E-02    .140430E-01   -.195028E-01
    .147200E-02    .141456E-01   -.196260E-01
    .148300E-02    .142500E-01   -.197481E-01
    .149300E-02    .143533E-01   -.198720E-01
    .150300E-02    .144583E-01   -.199978E-01
    .151400E-02    .145637E-01   -.201225E-01
    .152400E-02    .146709E-01   -.202491E-01
    .153500E-02    .147784E-01   -.203776E-01
    .154500E-02    .148862E-01   -.205049E-01
    .155600E-02    .149944E-01   -.206342E-01
    .156700E-02    .151044E-01   -.207639E-01
    .157800E-02    .152132E-01   -.208940E-01
    .158900E-02    .153254E-01   -.210244E-01
    .160000E-02    .154364E-01   -.211568E-01
    .161100E-02    .155492E-01   -.212896E-01
    .162200E-02    .156624E-01   -.214243E-01
    .163300E-02    .157759E-01   -.215580E-01
    .164400E-02    .158913E-01   -.216935E-01
    .165600E-02    .160070E-01   -.218295E-01
    .166700E-02    .161231E-01   -.219673E-01
    .167900E-02    .162395E-01   -.221042E-01
    .169000E-02    .163578E-01   -.222430E-01
    .170200E-02    .164765E-01   -.223837E-01
    .171400E-02    .165970E-01   -.225233E-01
    .172600E-02    .167164E-01   -.226649E-01
    .173800E-02    .168377E-01   -.228069E-01
    .175000E-02    .169593E-01   -.229508E-01
    .176200E-02    .170828E-01   -.230952E-01
    .177400E-02    .172067E-01   -.232402E-01
    .178600E-02    .173309E-01   -.233855E-01
    .179900E-02    .174571E-01   -.235328E-01
    .181100E-02    .175837E-01   -.236805E-01
    .182400E-02    .177106E-01   -.238287E-01
    .183700E-02    .178379E-01   -.239774E-01
    .184900E-02    .179671E-01   -.241281E-01
    .186200E-02    .180967E-01   -.242792E-01
    .187500E-02    .182283E-01   -.244323E-01
    .188800E-02    .183587E-01   -.245844E-01
    .190100E-02    .184910E-01   -.247385E-01
    .191400E-02    .186253E-01   -.248946E-01
    .192800E-02    .187600E-01   -.250496E-01
    .194100E-02    .188951E-01   -.252067E-01
    .195400E-02    .190305E-01   -.253658E-01
    .196800E-02    .191680E-01   -.255238E-01
    .198200E-02    .193058E-01   -.256839E-01
    .199500E-02    .194441E-01   -.258444E-01
    .200900E-02    .195843E-01   -.260071E-01
    .202300E-02    .197249E-01   -.261702E-01
    .203700E-02    .198660E-01   -.263337E-01
    .205100E-02    .200091E-01   -.264978E-01
    .206500E-02    .201525E-01   -.266641E-01
    .208000E-02    .202980E-01   -.268307E-01
    .209400E-02    .204423E-01   -.269995E-01
    .210900E-02    .205886E-01   -.271672E-01
    .212300E-02    .207369E-01   -.273386E-01
    .213800E-02    .208857E-01   -.275089E-01
    .215300E-02    .210349E-01   -.276813E-01
    .216800E-02    .211845E-01   -.278542E-01
    .218300E-02    .213362E-01   -.280277E-01
    .219800E-02    .214899E-01   -.282033E-01
    .221300E-02    .216424E-01   -.283793E-01
    .222800E-02    .217970E-01   -.285576E-01
    .224400E-02    .219520E-01   -.287347E-01
    .225900E-02    .221091E-01   -.289140E-01
    .227500E-02    .222666E-01   -.290954E-01
    .229100E-02    .224262E-01   -.292774E-01
    .230700E-02    .225862E-01   -.294599E-01
    .232300E-02    .227467E-01   -.296430E-01
    .233900E-02    .229077E-01   -.298282E-01
    .235500E-02    .230707E-01   -.300140E-01
    .237100E-02    .232359E-01   -.302019E-01
    .238800E-02    .233998E-01   -.303904E-01
    .240400E-02    .235659E-01   -.305795E-01
    .242100E-02    .237340E-01   -.307707E-01
    .243800E-02    .239026E-01   -.309609E-01
    .245500E-02    .240717E-01   -.311549E-01
    .247200E-02    .242413E-01   -.313478E-01
    .248900E-02    .244130E-01   -.315429E-01
    .250600E-02    .245868E-01   -.317403E-01
    .252300E-02    .247611E-01   -.319382E-01
    .254100E-02    .249359E-01   -.321367E-01
    .255900E-02    .251127E-01   -.323358E-01
    .257600E-02    .252902E-01   -.325371E-01
    .259400E-02    .254680E-01   -.327390E-01
    .261200E-02    .256480E-01   -.329431E-01
    .263000E-02    .258286E-01   -.331479E-01
    .264900E-02    .260112E-01   -.333532E-01
    .266700E-02    .261944E-01   -.335607E-01
    .268500E-02    .263781E-01   -.337689E-01
    .270400E-02    .265639E-01   -.339776E-01
    .272300E-02    .267503E-01   -.341887E-01
    .274200E-02    .269388E-01   -.344003E-01
    .276100E-02    .271279E-01   -.346142E-01
    .278000E-02    .273191E-01   -.348287E-01
    .279900E-02    .275108E-01   -.350439E-01
    .281800E-02    .277030E-01   -.352613E-01
    .283800E-02    .278975E-01   -.354793E-01
    .285800E-02    .280924E-01   -.356997E-01
    .287700E-02    .282896E-01   -.359206E-01
    .289700E-02    .284873E-01   -.361422E-01
    .291700E-02    .286872E-01   -.363661E-01
    .293800E-02    .288876E-01   -.365907E-01
    .295800E-02    .290885E-01   -.368175E-01
    .297900E-02    .292917E-01   -.370450E-01
    .299900E-02    .294971E-01   -.372731E-01
    .302000E-02    .297014E-01   -.375036E-01
    .304100E-02    .299096E-01   -.377347E-01
    .306200E-02    .301166E-01   -.379681E-01
    .308300E-02    .303275E-01   -.382021E-01
    .310500E-02    .305373E-01   -.384369E-01
    .312600E-02    .307494E-01   -.386740E-01
    .314800E-02    .309637E-01   -.389117E-01
    .317000E-02    .311786E-01   -.391518E-01
    .319200E-02    .313940E-01   -.393926E-01
    .321400E-02    .316116E-01   -.396340E-01
    .323600E-02    .318316E-01   -.398778E-01
    .325800E-02    .320521E-01   -.401222E-01
    .328100E-02    .322731E-01   -.403691E-01
    .330400E-02    .324964E-01   -.406166E-01
    .332700E-02    .327203E-01   -.408665E-01
    .335000E-02    .329465E-01   -.411171E-01
    .337300E-02    .331732E-01   -.413701E-01
    .339600E-02    .334023E-01   -.416219E-01
    .342000E-02    .336336E-01   -.418781E-01
    .344300E-02    .338638E-01   -.421349E-01
    .346700E-02    .340980E-01   -.423923E-01
    .349100E-02    .343310E-01   -.426522E-01
    .351600E-02    .345682E-01   -.429127E-01
    .354000E-02    .348059E-01   -.431739E-01
    .356500E-02    .350441E-01   -.434376E-01
    .358900E-02    .352847E-01   -.437037E-01
    .361400E-02    .355258E-01   -.439705E-01
    .363900E-02    .357693E-01   -.442380E-01
    .366400E-02    .360133E-01   -.445079E-01
    .369000E-02    .362597E-01   -.447786E-01
    .371500E-02    .365066E-01   -.450517E-01
    .374100E-02    .367559E-01   -.453255E-01
    .376700E-02    .370076E-01   -.456018E-01
    .379300E-02    .372599E-01   -.458788E-01
    .381900E-02    .375127E-01   -.461564E-01
    .384600E-02    .377678E-01   -.464384E-01
    .387300E-02    .380254E-01   -.467192E-01
    .389900E-02    .382835E-01   -.470026E-01
    .392600E-02    .385441E-01   -.472885E-01
    .395400E-02    .388051E-01   -.475750E-01
    .398100E-02    .390686E-01   -.478623E-01
    .400900E-02    .393326E-01   -.481521E-01
    .403600E-02    .395990E-01   -.484425E-01
    .406400E-02    .398659E-01   -.487355E-01
    .409300E-02    .401353E-01   -.490311E-01
    .412100E-02    .404072E-01   -.493254E-01
    .415000E-02    .406795E-01   -.496242E-01
    .417800E-02    .409524E-01   -.499237E-01
    .420700E-02    .412277E-01   -.502239E-01
    .423600E-02    .415054E-01   -.505267E-01
    .426600E-02    .417856E-01   -.508300E-01
    .429500E-02    .420663E-01   -.511360E-01
    .432500E-02    .423476E-01   -.514427E-01
    .435500E-02    .426313E-01   -.517520E-01
    .438500E-02    .429174E-01   -.520619E-01
    .441600E-02    .432041E-01   -.523744E-01
    .444600E-02    .434932E-01   -.526895E-01
    .447700E-02    .437828E-01   -.530034E-01
    .450800E-02    .440749E-01   -.533219E-01
    .453900E-02    .443695E-01   -.536408E-01
    .457100E-02    .446646E-01   -.539607E-01
    .460300E-02    .449622E-01   -.542830E-01
    .463400E-02    .452621E-01   -.546061E-01
    .466700E-02    .455627E-01   -.549318E-01
    .469900E-02    .458637E-01   -.552601E-01
    .473200E-02    .461691E-01   -.555890E-01
    .476400E-02    .464751E-01   -.559206E-01
    .479700E-02    .467816E-01   -.562528E-01
    .483100E-02    .470905E-01   -.565858E-01
    .486400E-02    .474020E-01   -.569213E-01
    .489800E-02    .477158E-01   -.572595E-01
    .493200E-02    .480302E-01   -.575984E-01
    .496600E-02    .483451E-01   -.579399E-01
    .500000E-02    .486645E-01   -.582820E-01
    .503500E-02    .489843E-01   -.586268E-01
    .507000E-02    .493046E-01   -.589744E-01
    .510500E-02    .496293E-01   -.593225E-01
    .514000E-02    .499547E-01   -.596712E-01
    .517600E-02    .502805E-01   -.600226E-01
    .521200E-02    .506106E-01   -.603768E-01
    .524800E-02    .509413E-01   -.607315E-01
    .528400E-02    .512726E-01   -.610888E-01
    .532100E-02    .516062E-01   -.614469E-01
    .535800E-02    .519423E-01   -.618075E-01
    .539500E-02    .522810E-01   -.621709E-01
    .543300E-02    .526201E-01   -.625350E-01
    .547000E-02    .529617E-01   -.628996E-01
    .550800E-02    .533056E-01   -.632670E-01
    .554600E-02    .536502E-01   -.636369E-01
    .558500E-02    .539971E-01   -.640076E-01
    .562300E-02    .543465E-01   -.643808E-01
    .566200E-02    .546983E-01   -.647567E-01
    .570200E-02    .550507E-01   -.651334E-01
    .574100E-02    .554055E-01   -.655126E-01
    .578100E-02    .557608E-01   -.658925E-01
    .582100E-02    .561204E-01   -.662750E-01
    .586100E-02    .564806E-01   -.666582E-01
    .590200E-02    .568413E-01   -.670439E-01
    .594300E-02    .572064E-01   -.674324E-01
    .598400E-02    .575718E-01   -.678216E-01
    .602600E-02    .579397E-01   -.682132E-01
    .606700E-02    .583082E-01   -.686057E-01
    .610900E-02    .586809E-01   -.690007E-01
    .615200E-02    .590542E-01   -.693984E-01
    .619400E-02    .594298E-01   -.697966E-01
    .623700E-02    .598060E-01   -.701976E-01
    .628100E-02    .601865E-01   -.706013E-01
    .632400E-02    .605674E-01   -.710054E-01
    .636800E-02    .609509E-01   -.714123E-01
    .641200E-02    .613366E-01   -.718197E-01
    .645700E-02    .617228E-01   -.722299E-01
    .650100E-02    .621114E-01   -.726427E-01
    .654600E-02    .625023E-01   -.730560E-01
    .659200E-02    .628957E-01   -.734718E-01
    .663700E-02    .632896E-01   -.738884E-01
    .668300E-02    .636877E-01   -.743096E-01
    .673000E-02    .640862E-01   -.747294E-01
    .677600E-02    .644872E-01   -.751539E-01
    .682300E-02    .648885E-01   -.755789E-01
    .687100E-02    .652942E-01   -.760065E-01
    .691800E-02    .657003E-01   -.764347E-01
    .696600E-02    .661087E-01   -.768655E-01
    .701500E-02    .665194E-01   -.772989E-01
    .706300E-02    .669326E-01   -.777329E-01
    .711200E-02    .673481E-01   -.781695E-01
    .716100E-02    .677640E-01   -.786086E-01
    .721100E-02    .681821E-01   -.790483E-01
    .726100E-02    .686025E-01   -.794906E-01
    .731100E-02    .690254E-01   -.799355E-01
    .736200E-02    .694506E-01   -.803809E-01
    .741300E-02    .698759E-01   -.808290E-01
    .746400E-02    .703057E-01   -.812796E-01
    .751600E-02    .707357E-01   -.817307E-01
    .756800E-02    .711680E-01   -.821843E-01
    .762100E-02    .716027E-01   -.826407E-01
    .767400E-02    .720396E-01   -.830972E-01
    .772700E-02    .724788E-01   -.835587E-01
    .778000E-02    .729183E-01   -.840184E-01
    .783400E-02    .733620E-01   -.844829E-01
    .788900E-02    .738058E-01   -.849476E-01
    .794300E-02    .742521E-01   -.854151E-01
    .799800E-02    .747027E-01   -.858829E-01
    .805400E-02    .751532E-01   -.863556E-01
    .811000E-02    .756063E-01   -.868284E-01
    .816600E-02    .760593E-01   -.873017E-01
    .822200E-02    .765166E-01   -.877798E-01
    .827900E-02    .769761E-01   -.882581E-01
    .833700E-02    .774358E-01   -.887390E-01
    .839500E-02    .778997E-01   -.892201E-01
    .845300E-02    .783638E-01   -.897039E-01
    .851100E-02    .788322E-01   -.901902E-01
    .857000E-02    .793005E-01   -.906788E-01
    .863000E-02    .797709E-01   -.911703E-01
    .869000E-02    .802437E-01   -.916618E-01
    .875000E-02    .807184E-01   -.921558E-01
    .881000E-02    .811954E-01   -.926502E-01
    .887200E-02    .816764E-01   -.931468E-01
    .893300E-02    .821556E-01   -.936484E-01
    .899500E-02    .826387E-01   -.941479E-01
    .905700E-02    .831241E-01   -.946520E-01
    .912000E-02    .836113E-01   -.951564E-01
    .918300E-02    .841009E-01   -.956632E-01
    .924700E-02    .845925E-01   -.961725E-01
    .931100E-02    .850860E-01   -.966841E-01
    .937600E-02    .855814E-01   -.971961E-01
    .944100E-02    .860790E-01   -.977104E-01
    .950600E-02    .865765E-01   -.982269E-01
    .957200E-02    .870781E-01   -.987437E-01
    .963800E-02    .875815E-01   -.992652E-01
    .970500E-02    .880871E-01   -.997867E-01
    .977200E-02    .885945E-01   -.100311E+00
    .984000E-02    .891040E-01   -.100835E+00
    .990800E-02    .896154E-01   -.101363E+00
    .997700E-02    .901286E-01   -.101892E+00
    .100460E-01    .906438E-01   -.102423E+00
    .101160E-01    .911608E-01   -.102957E+00
    .101860E-01    .916797E-01   -.103490E+00
    .102570E-01    .922027E-01   -.104028E+00
    .103280E-01    .927253E-01   -.104566E+00
    .103990E-01    .932499E-01   -.105106E+00
    .104710E-01    .937782E-01   -.105646E+00
    .105440E-01    .943062E-01   -.106191E+00
    .106170E-01    .948384E-01   -.106736E+00
    .106910E-01    .953721E-01   -.107283E+00
    .107650E-01    .959077E-01   -.107832E+00
    .108390E-01    .964428E-01   -.108384E+00
    .109140E-01    .969820E-01   -.108935E+00
    .109900E-01    .975248E-01   -.109491E+00
    .110660E-01    .980673E-01   -.110047E+00
    .111430E-01    .986114E-01   -.110604E+00
    .112200E-01    .991593E-01   -.111162E+00
    .112980E-01    .997068E-01   -.111724E+00
    .113760E-01    .100258E+00   -.112286E+00
    .114550E-01    .100811E+00   -.112853E+00
    .115350E-01    .101365E+00   -.113419E+00
    .116140E-01    .101921E+00   -.113985E+00
    .116950E-01    .102481E+00   -.114556E+00
    .117760E-01    .103040E+00   -.115128E+00
    .118580E-01    .103603E+00   -.115701E+00
    .119400E-01    .104167E+00   -.116275E+00
    .120230E-01    .104733E+00   -.116851E+00
    .121060E-01    .105300E+00   -.117430E+00
    .121900E-01    .105871E+00   -.118010E+00
    .122740E-01    .106442E+00   -.118590E+00
    .123590E-01    .107015E+00   -.119174E+00
    .124450E-01    .107591E+00   -.119759E+00
    .125310E-01    .108169E+00   -.120345E+00
    .126180E-01    .108747E+00   -.120932E+00
    .127060E-01    .109329E+00   -.121522E+00
    .127940E-01    .109911E+00   -.122114E+00
    .128820E-01    .110496E+00   -.122705E+00
    .129720E-01    .111083E+00   -.123301E+00
    .130620E-01    .111672E+00   -.123896E+00
    .131520E-01    .112262E+00   -.124493E+00
    .132430E-01    .112853E+00   -.125092E+00
    .133350E-01    .113448E+00   -.125692E+00
    .134280E-01    .114044E+00   -.126295E+00
    .135210E-01    .114640E+00   -.126897E+00
    .136140E-01    .115239E+00   -.127502E+00
    .137090E-01    .115840E+00   -.128108E+00
    .138040E-01    .116443E+00   -.128717E+00
    .139000E-01    .117046E+00   -.129326E+00
    .139960E-01    .117653E+00   -.129937E+00
    .140930E-01    .118261E+00   -.130549E+00
    .141910E-01    .118872E+00   -.131161E+00
    .142890E-01    .119481E+00   -.131777E+00
    .143880E-01    .120094E+00   -.132394E+00
    .144880E-01    .120710E+00   -.133011E+00
    .145880E-01    .121327E+00   -.133631E+00
    .146890E-01    .121945E+00   -.134251E+00
    .147910E-01    .122564E+00   -.134873E+00
    .148940E-01    .123186E+00   -.135496E+00
    .149970E-01    .123808E+00   -.136120E+00
    .151010E-01    .124434E+00   -.136746E+00
    .152050E-01    .125060E+00   -.137374E+00
    .153110E-01    .125689E+00   -.138003E+00
    .154170E-01    .126319E+00   -.138634E+00
    .155240E-01    .126950E+00   -.139264E+00
    .156310E-01    .127583E+00   -.139897E+00
    .157400E-01    .128218E+00   -.140530E+00
    .158490E-01    .128853E+00   -.141164E+00
    .159590E-01    .129492E+00   -.141802E+00
    .160690E-01    .130131E+00   -.142439E+00
    .161810E-01    .130771E+00   -.143077E+00
    .162930E-01    .131415E+00   -.143717E+00
    .164060E-01    .132059E+00   -.144358E+00
    .165200E-01    .132704E+00   -.145000E+00
    .166340E-01    .133351E+00   -.145643E+00
    .167490E-01    .134001E+00   -.146286E+00
    .168660E-01    .134651E+00   -.146932E+00
    .169820E-01    .135301E+00   -.147580E+00
    .171000E-01    .135955E+00   -.148226E+00
    .172190E-01    .136610E+00   -.148876E+00
    .173380E-01    .137266E+00   -.149524E+00
    .174580E-01    .137922E+00   -.150176E+00
    .175790E-01    .138583E+00   -.150828E+00
    .177010E-01    .139242E+00   -.151480E+00
    .178240E-01    .139905E+00   -.152133E+00
    .179470E-01    .140568E+00   -.152790E+00
    .180720E-01    .141232E+00   -.153445E+00
    .181970E-01    .141900E+00   -.154102E+00
    .183230E-01    .142566E+00   -.154759E+00
    .184500E-01    .143236E+00   -.155418E+00
    .185780E-01    .143906E+00   -.156078E+00
    .187070E-01    .144576E+00   -.156738E+00
    .188360E-01    .145251E+00   -.157400E+00
    .189670E-01    .145926E+00   -.158061E+00
    .190990E-01    .146600E+00   -.158724E+00
    .192310E-01    .147277E+00   -.159389E+00
    .193640E-01    .147955E+00   -.160052E+00
    .194980E-01    .148636E+00   -.160718E+00
    .196340E-01    .149316E+00   -.161385E+00
    .197700E-01    .149998E+00   -.162051E+00
    .199070E-01    .150682E+00   -.162720E+00
    .200450E-01    .151366E+00   -.163387E+00
    .201840E-01    .152054E+00   -.164057E+00
    .203240E-01    .152741E+00   -.164726E+00
    .204640E-01    .153428E+00   -.165398E+00
    .206060E-01    .154119E+00   -.166069E+00
    .207490E-01    .154810E+00   -.166740E+00
    .208930E-01    .155502E+00   -.167414E+00
    .210380E-01    .156196E+00   -.168086E+00
    .211840E-01    .156889E+00   -.168759E+00
    .213300E-01    .157586E+00   -.169433E+00
    .214780E-01    .158283E+00   -.170110E+00
    .216270E-01    .158981E+00   -.170785E+00
    .217770E-01    .159681E+00   -.171461E+00
    .219280E-01    .160379E+00   -.172137E+00
    .220800E-01    .161082E+00   -.172814E+00
    .222330E-01    .161783E+00   -.173491E+00
    .223870E-01    .162487E+00   -.174169E+00
    .225420E-01    .163193E+00   -.174848E+00
    .226990E-01    .163899E+00   -.175527E+00
    .228560E-01    .164606E+00   -.176206E+00
    .230140E-01    .165312E+00   -.176886E+00
    .231740E-01    .166022E+00   -.177566E+00
    .233350E-01    .166732E+00   -.178247E+00
    .234960E-01    .167444E+00   -.178925E+00
    .236590E-01    .168155E+00   -.179607E+00
    .238230E-01    .168869E+00   -.180289E+00
    .239880E-01    .169584E+00   -.180971E+00
    .241550E-01    .170298E+00   -.181651E+00
    .243220E-01    .171016E+00   -.182334E+00
    .244910E-01    .171732E+00   -.183017E+00
    .246600E-01    .172451E+00   -.183699E+00
    .248310E-01    .173169E+00   -.184382E+00
    .250030E-01    .173890E+00   -.185066E+00
    .251770E-01    .174611E+00   -.185748E+00
    .253510E-01    .175334E+00   -.186432E+00
    .255270E-01    .176057E+00   -.187115E+00
    .257040E-01    .176781E+00   -.187797E+00
    .258820E-01    .177506E+00   -.188482E+00
    .260620E-01    .178231E+00   -.189165E+00
    .262420E-01    .178957E+00   -.189848E+00
    .264240E-01    .179686E+00   -.190533E+00
    .266070E-01    .180413E+00   -.191216E+00
    .267920E-01    .181144E+00   -.191899E+00
    .269770E-01    .181874E+00   -.192582E+00
    .271640E-01    .182605E+00   -.193266E+00
    .273530E-01    .183336E+00   -.193949E+00
    .275420E-01    .184070E+00   -.194633E+00
    .277330E-01    .184805E+00   -.195316E+00
    .279250E-01    .185540E+00   -.195999E+00
    .281190E-01    .186274E+00   -.196683E+00
    .283140E-01    .187010E+00   -.197364E+00
    .285100E-01    .187747E+00   -.198047E+00
    .287080E-01    .188485E+00   -.198730E+00
    .289070E-01    .189223E+00   -.199411E+00
    .291070E-01    .189963E+00   -.200094E+00
    .293090E-01    .190704E+00   -.200775E+00
    .295120E-01    .191447E+00   -.201457E+00
    .297170E-01    .192187E+00   -.202138E+00
    .299230E-01    .192930E+00   -.202818E+00
    .301300E-01    .193675E+00   -.203498E+00
    .303390E-01    .194420E+00   -.204178E+00
    .305490E-01    .195164E+00   -.204858E+00
    .307610E-01    .195909E+00   -.205537E+00
    .309740E-01    .196657E+00   -.206217E+00
    .311890E-01    .197404E+00   -.206893E+00
    .314050E-01    .198152E+00   -.207572E+00
    .316230E-01    .198902E+00   -.208248E+00
    .318420E-01    .199652E+00   -.208927E+00
    .320630E-01    .200402E+00   -.209603E+00
    .322850E-01    .201153E+00   -.210278E+00
    .325090E-01    .201906E+00   -.210953E+00
    .327340E-01    .202658E+00   -.211628E+00
    .329610E-01    .203412E+00   -.212302E+00
    .331890E-01    .204166E+00   -.212977E+00
    .334200E-01    .204922E+00   -.213648E+00
    .336510E-01    .205676E+00   -.214320E+00
    .338840E-01    .206433E+00   -.214993E+00
    .341190E-01    .207190E+00   -.215663E+00
    .343560E-01    .207949E+00   -.216333E+00
    .345940E-01    .208708E+00   -.217000E+00
    .348340E-01    .209466E+00   -.217670E+00
    .350750E-01    .210227E+00   -.218339E+00
    .353180E-01    .210987E+00   -.219005E+00
    .355630E-01    .211749E+00   -.219670E+00
    .358100E-01    .212512E+00   -.220336E+00
    .360580E-01    .213274E+00   -.221001E+00
    .363080E-01    .214039E+00   -.221663E+00
    .365590E-01    .214803E+00   -.222327E+00
    .368130E-01    .215568E+00   -.222988E+00
    .370680E-01    .216333E+00   -.223649E+00
    .373250E-01    .217100E+00   -.224307E+00
    .375840E-01    .217868E+00   -.224967E+00
    .378440E-01    .218636E+00   -.225624E+00
    .381070E-01    .219403E+00   -.226280E+00
    .383710E-01    .220174E+00   -.226937E+00
    .386370E-01    .220944E+00   -.227590E+00
    .389050E-01    .221715E+00   -.228245E+00
    .391740E-01    .222486E+00   -.228897E+00
    .394460E-01    .223258E+00   -.229549E+00
    .397190E-01    .224030E+00   -.230198E+00
    .399940E-01    .224803E+00   -.230846E+00
    .402720E-01    .225579E+00   -.231494E+00
    .405510E-01    .226354E+00   -.232142E+00
    .408320E-01    .227129E+00   -.232786E+00
    .411150E-01    .227906E+00   -.233430E+00
    .414000E-01    .228683E+00   -.234074E+00
    .416870E-01    .229460E+00   -.234715E+00
    .419760E-01    .230238E+00   -.235355E+00
    .422670E-01    .231017E+00   -.235993E+00
    .425600E-01    .231798E+00   -.236632E+00
    .428550E-01    .232577E+00   -.237268E+00
    .431520E-01    .233359E+00   -.237902E+00
    .434510E-01    .234141E+00   -.238536E+00
    .437520E-01    .234925E+00   -.239168E+00
    .440550E-01    .235706E+00   -.239798E+00
    .443610E-01    .236490E+00   -.240428E+00
    .446680E-01    .237276E+00   -.241057E+00
    .449780E-01    .238062E+00   -.241683E+00
    .452900E-01    .238847E+00   -.242307E+00
    .456040E-01    .239633E+00   -.242930E+00
    .459200E-01    .240421E+00   -.243552E+00
    .462380E-01    .241210E+00   -.244172E+00
    .465590E-01    .241997E+00   -.244792E+00
    .468810E-01    .242787E+00   -.245408E+00
    .472060E-01    .243577E+00   -.246025E+00
    .475340E-01    .244368E+00   -.246639E+00
    .478630E-01    .245159E+00   -.247249E+00
    .481950E-01    .245951E+00   -.247860E+00
    .485290E-01    .246744E+00   -.248470E+00
    .488650E-01    .247538E+00   -.249078E+00
    .492040E-01    .248331E+00   -.249682E+00
    .495450E-01    .249126E+00   -.250287E+00
    .498880E-01    .249922E+00   -.250889E+00
    .502340E-01    .250717E+00   -.251489E+00
    .505820E-01    .251513E+00   -.252088E+00
    .509330E-01    .252310E+00   -.252684E+00
    .512860E-01    .253109E+00   -.253278E+00
    .516420E-01    .253906E+00   -.253872E+00
    .520000E-01    .254706E+00   -.254463E+00
    .523600E-01    .255506E+00   -.255054E+00
    .527230E-01    .256307E+00   -.255640E+00
    .530880E-01    .257108E+00   -.256226E+00
    .534560E-01    .257910E+00   -.256810E+00
    .538270E-01    .258711E+00   -.257393E+00
    .542000E-01    .259514E+00   -.257972E+00
    .545760E-01    .260319E+00   -.258550E+00
    .549540E-01    .261122E+00   -.259127E+00
    .553350E-01    .261927E+00   -.259700E+00
    .557190E-01    .262731E+00   -.260272E+00
    .561050E-01    .263538E+00   -.260841E+00
    .564940E-01    .264344E+00   -.261411E+00
    .568850E-01    .265152E+00   -.261975E+00
    .572800E-01    .265959E+00   -.262540E+00
    .576770E-01    .266768E+00   -.263100E+00
    .580760E-01    .267578E+00   -.263661E+00
    .584790E-01    .268386E+00   -.264216E+00
    .588840E-01    .269197E+00   -.264772E+00
    .592930E-01    .270008E+00   -.265326E+00
    .597040E-01    .270818E+00   -.265875E+00
    .601170E-01    .271631E+00   -.266424E+00
    .605340E-01    .272443E+00   -.266970E+00
    .609540E-01    .273256E+00   -.267513E+00
    .613760E-01    .274071E+00   -.268054E+00
    .618020E-01    .274883E+00   -.268593E+00
    .622300E-01    .275699E+00   -.269130E+00
    .626610E-01    .276515E+00   -.269663E+00
    .630960E-01    .277331E+00   -.270196E+00
    .635330E-01    .278147E+00   -.270724E+00
    .639730E-01    .278963E+00   -.271251E+00
    .644170E-01    .279782E+00   -.271774E+00
    .648630E-01    .280600E+00   -.272295E+00
    .653130E-01    .281420E+00   -.272814E+00
    .657660E-01    .282239E+00   -.273331E+00
    .662220E-01    .283060E+00   -.273844E+00
